image_start,step_instruction,question,answer,response,acc
episode_1736/step_005.jpg,Type clarawagner98b@gmail.com in the recipient section to mention the recipient account.,Is the keyboard still present in the after image?,Yes,Yes,100.0
episode_6809/step_004.jpg,Type Sportstar in the search bar,"Is the search bar still visible after typing ""Sportstar""?",Yes,Yes,100.0
episode_15908/step_005.jpg,Swipe up to view new Active wear trends,Is there a change in the number of items in the cart displayed at the top of the screen?,No,No,100.0
episode_11412/step_010.jpg,"type we cant help everyone , but everyone can help someone in center of the screen",Did the keyboard remain open between the two images?,Yes,Yes,100.0
episode_15908/step_005.jpg,Swipe up to view new Active wear trends,Did the action reveal new items that were not visible before?,Yes,Yes,100.0
episode_1736/step_005.jpg,Type clarawagner98b@gmail.com in the recipient section to mention the recipient account.,Is the 'From' email address altered in the after image?,No,No,100.0
episode_2612/step_000.jpg,Open the PowerPoint app,"Is there a title placeholder that says ""Double tap to add title"" visible after opening the PowerPoint app?",Yes,No,0.0
episode_16614/step_006.jpg,enter the start location name Galveston 77550,Is the text input area still present after entering the location?,Yes,Yes,100.0
episode_6809/step_004.jpg,Type Sportstar in the search bar,Does the screen show a different app icon in the top bar after the change?,No,No,100.0
episode_18773/step_006.jpg,Swipe right the Latest live drawing ,Is the cactus drawing still visible after the swipe?,Yes,Yes,100.0
episode_14556/step_006.jpg,Scroll down to find Sushi recipe,"After scrolling down, is the ""Vegan Sushi salad"" visible?",Yes,No,0.0
episode_10255/step_005.jpg,Scroll from the bottom to the top.,Is the battery percentage different before and after the scroll?,No,No,100.0
episode_219/step_005.jpg,Swipe down,"Is the ""Cancel"" button still visible after the swipe down?",Yes,Yes,100.0
episode_1736/step_005.jpg,Type clarawagner98b@gmail.com in the recipient section to mention the recipient account.,Is the recipient email address visible in the after image?,Yes,Yes,100.0
episode_15908/step_010.jpg,Swipe up to view more products,Are there still shoes displayed in the new screen after the swipe?,Yes,Yes,100.0
episode_15908/step_005.jpg,Swipe up to view new Active wear trends,"After the swipe, does the screen now show bestsellers instead of new and featured items?",Yes,No,0.0
episode_16614/step_006.jpg,enter the start location name Galveston 77550,Does the time displayed on the screen change from 11:25 to 11:26?,Yes,No,0.0
episode_15908/step_010.jpg,Swipe up to view more products,Did the time on the device change after the swipe action?,No,No,100.0
episode_6760/step_003.jpg,"Enter text as ""San Francisco, CA, USA""","After the change, is the text being searched now visible below the input field?",Yes,Yes,100.0
episode_15908/step_005.jpg,Swipe up to view new Active wear trends,"After the swipe up action, is the section titled ""This Week's Highlights"" still visible?",No,No,100.0
episode_16614/step_006.jpg,enter the start location name Galveston 77550,"Are there more suggestions available for locations related to the name ""Galveston"" after the change?",Yes,Yes,100.0
episode_16614/step_006.jpg,enter the start location name Galveston 77550,Is the keyboard still visible after entering the location?,Yes,Yes,100.0
episode_15843/step_009.jpg,Swipe up,"After the swipe up, does the ""For You"" section disappear from the bottom menu?",No,No,100.0
episode_1736/step_005.jpg,Type clarawagner98b@gmail.com in the recipient section to mention the recipient account.,Does the keyboard layout appear different between the two images?,No,Yes,0.0
episode_3238/step_002.jpg,Enter the art name.,Is the time displayed the same in both images?,Yes,Yes,100.0
episode_7271/step_003.jpg,click on the Delete at the top right corner of the box displayed on the screen.,Is there an event scheduled on September 26 after the delete action?,Yes,Yes,100.0
episode_15908/step_010.jpg,Swipe up to view more products,"Is ""Air Jordan 1 Low"" still displayed after the swipe?",No,No,100.0
episode_3238/step_002.jpg,Enter the art name.,Does the keyboard appear in both images?,Yes,Yes,100.0
episode_11728/step_003.jpg,Enter Knoxville news,"Does the after image show the term ""Knoxville news"" in the search bar?",Yes,Yes,100.0
episode_5199/step_004.jpg,Click on the Fifa world cup suggestion below,Is the interface style (color scheme) different before and after the action?,No,No,100.0
episode_6003/step_003.jpg,Scroll up to read the Article,Is the advertisement present in the before image?,No,No,100.0
episode_5199/step_004.jpg,Click on the Fifa world cup suggestion below,Does the keyboard remain visible on the screen after the action?,No,No,100.0
episode_10928/step_002.jpg,search for Indian food,Did the keyboard remain visible after the search was submitted?,Yes,No,0.0
episode_2921/step_000.jpg,Long press on the image.,Can the user now mark a message as unread after performing the long press?,Yes,No,0.0
episode_15908/step_010.jpg,Swipe up to view more products,Did the screen change to show only shoes after the swipe?,No,No,100.0
episode_11728/step_003.jpg,Enter Knoxville news,Does the after image show any search results?,Yes,Yes,100.0
episode_15843/step_009.jpg,Swipe up,"After the swipe up, does the word ""Sections"" appear in bold at the top of the menu?",Yes,No,0.0
episode_15843/step_009.jpg,Swipe up,"After the swipe up, is the ""Sections"" menu now displayed on the screen?",Yes,Yes,100.0
episode_5199/step_004.jpg,Click on the Fifa world cup suggestion below,Is the time displayed on the screen the same before and after the action?,No,Yes,0.0
episode_15843/step_009.jpg,Swipe up,"After the swipe up, are there new categories such as ""Entertainment"" and ""Life"" visible?",Yes,Yes,100.0
episode_10928/step_002.jpg,search for Indian food,"Did the search term change from ""Indian food"" to something else?",No,No,100.0
episode_10928/step_002.jpg,search for Indian food,Is the same content at the bottom of both images?,Yes,No,0.0
episode_15908/step_010.jpg,Swipe up to view more products,"Is the ""Best Seller"" label present on the new products displayed?",Yes,No,0.0
episode_2921/step_000.jpg,Long press on the image.,Is there an option to delete the message after performing the long press?,Yes,Yes,100.0
episode_586/step_002.jpg,Go back to the previous page,Are there different categories shown in the bottom menu of both images?,Yes,Yes,100.0
episode_7774/step_003.jpg,Name the folder.,"Is the folder name still ""Untitled folder""?",No,No,100.0
episode_2921/step_000.jpg,Long press on the image.,Is there an option to quote the message in the reply after the long press?,Yes,Yes,100.0
episode_6638/step_000.jpg,Go back to the home screen of the app.,Is the time displayed on the screen 2:45 after going back to the home screen?,Yes,No,0.0
episode_14556/step_006.jpg,Scroll down to find Sushi recipe,"Is the recipe ""Vegetarian Sushi Rolls"" still visible after scrolling down?",No,Yes,0.0
episode_6003/step_003.jpg,Scroll up to read the Article,Was there a change in the battery indicator status after the scroll?,No,No,100.0
episode_13436/step_000.jpg,Click on the snooze button in the drawer appearing at the top of the screen,"Is the ""Stop"" button visible on the screen after the snooze button is clicked?",Yes,No,0.0
episode_5199/step_004.jpg,Click on the Fifa world cup suggestion below,Does the screen show a list of topics after clicking the Fifa world cup suggestion?,Yes,Yes,100.0
episode_6638/step_000.jpg,Go back to the home screen of the app.,Is the battery indicator still visible after returning to the home screen?,Yes,Yes,100.0
episode_5199/step_004.jpg,Click on the Fifa world cup suggestion below,Are there more interaction options presented (like topics and magazines) after clicking the suggestion?,Yes,Yes,100.0
episode_5794/step_006.jpg,Scroll up to view project details.,Is there any change to the battery icon after the scroll up action?,No,No,100.0
episode_2921/step_000.jpg,Long press on the image.,Is there a new option to edit a message after the long press?,Yes,No,0.0
episode_3751/step_007.jpg,Scroll up on the screen to read the article.,Is the lock icon still present on the screen after scrolling up?,Yes,Yes,100.0
episode_2921/step_000.jpg,Long press on the image.,Are there any changes to the original message text after the long press?,No,No,100.0
episode_5355/step_006.jpg,Type evan kramer mail id,"Is the ""From"" email address the same in both images?",Yes,Yes,100.0
episode_7705/step_002.jpg,Enter Spykar Regular Collar Men slim fit jacket in the search bar at the top of the screen,Is the search bar empty after the search is performed?,No,No,100.0
episode_7705/step_002.jpg,Enter Spykar Regular Collar Men slim fit jacket in the search bar at the top of the screen,Is the search bar still visible after entering the search term?,Yes,Yes,100.0
episode_7774/step_003.jpg,Name the folder.,"Is the ""Create"" button the same in both images?",Yes,No,0.0
episode_3484/step_002.jpg,Click on the save icon,Is the save icon still visible after the action is performed?,No,Yes,0.0
episode_6003/step_003.jpg,Scroll up to read the Article,Is the date and time still displayed in the same way after scrolling?,Yes,No,0.0
episode_7705/step_002.jpg,Enter Spykar Regular Collar Men slim fit jacket in the search bar at the top of the screen,"Does the keyword ""Spykar Regular Collar Men slim fit jacket"" appear in the search bar after the action?",Yes,Yes,100.0
episode_11829/step_002.jpg,Go back,Does the time remain the same after performing the action?,Yes,Yes,100.0
episode_9120/step_010.jpg,Swipe up to see Nike brand,Is the category filter still present after the action is performed?,Yes,Yes,100.0
episode_3751/step_007.jpg,Scroll up on the screen to read the article.,Is the time displayed on the screen still 2:00 after scrolling up?,Yes,Yes,100.0
episode_3591/step_002.jpg,Enter the Email ID Janedbwpersonatest@gmail.com,"Is the ""From"" email address the same in both images?",Yes,No,0.0
episode_6638/step_000.jpg,Go back to the home screen of the app.,"Are there options for ""Breaking News"" and ""Sports"" visible after returning to the home screen?",No,No,100.0
episode_6638/step_000.jpg,Go back to the home screen of the app.,"Does the app still display the same features related to ""Sports"" after going back to the previous screen?",No,No,100.0
episode_3484/step_002.jpg,Click on the save icon,Did the keyboard disappear after clicking the save icon?,Yes,Yes,100.0
episode_3751/step_007.jpg,Scroll up on the screen to read the article.,Is the number of likes shown on the screen still 73 after scrolling up?,Yes,Yes,100.0
episode_11829/step_002.jpg,Go back,"Is the topic currently displayed as ""# SCIENCE"" in the after state?",No,No,100.0
episode_7705/step_002.jpg,Enter Spykar Regular Collar Men slim fit jacket in the search bar at the top of the screen,Are there product recommendations displayed after entering the search term?,Yes,Yes,100.0
episode_6904/step_004.jpg,Rename it with Skill Training,"Is the time displayed on the screen still ""2:50"" after the renaming?",No,Yes,0.0
episode_7705/step_002.jpg,Enter Spykar Regular Collar Men slim fit jacket in the search bar at the top of the screen,Is the list of products relevant to the search term shown in the after state?,Yes,Yes,100.0
episode_6904/step_004.jpg,Rename it with Skill Training,Is the weather icon shown on the screen the same before and after the action?,Yes,Yes,100.0
episode_15908/step_005.jpg,Swipe up to view new Active wear trends,Are there more shoes displayed on the screen after the swipe?,Yes,Yes,100.0
